user_names,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,retweetedTweet,inReplyToTweetId,results,result_count,result_counts,final_score,user_names
my_tradingview,7.110740877771297e+18,0.0,1.0,2.0,0.0,7.110740877771297e+18,0.0,0.0,0.0,5,5,0.0,my_tradingview
mysocial_pulse,1.4016168565161083e+18,0.0,1.0,5.0,0.0,1.4016168565161083e+18,0.0,0.0,0.0,1,1,0.0,mysocial_pulse
mysqlerror,1.1134636514828755e+19,1.0,2.0,5.0,0.0,1.1134636514828755e+19,0.0,0.0,0.0,8,8,0.0,mysqlerror
mytsarmiento,2.8657534146388664e+18,0.0,0.0,0.0,0.0,2.8657534146388664e+18,0.0,0.0,0.0,2,2,0.0,mytsarmiento
n2bolsa,1.4312905645495173e+18,0.0,0.0,1.0,0.0,1.4312905645495173e+18,0.0,0.0,0.0,1,1,0.0,n2bolsa
n2nvest1,1.363228766332412e+18,0.0,0.0,1.0,0.0,1.363228766332412e+18,0.0,0.0,0.0,1,1,0.0,n2nvest1
nGiStrategy,1.419405450005594e+18,0.0,0.0,0.0,0.0,1.419405450005594e+18,0.0,0.0,1.0,1,1,100.0,nGiStrategy
naa_ovo,1.4178793642098442e+18,3.0,0.0,2.0,0.0,1.4178785987745219e+18,0.0,1.417878598774522e+18,0.0,1,1,0.0,naa_ovo
nachumondayo,5.465767400032236e+18,11.0,0.0,126.0,0.0,5.465767400032236e+18,0.0,0.0,0.0,4,4,0.0,nachumondayo
nack63000,1.364658119125717e+18,0.0,0.0,3.0,0.0,1.364658119125717e+18,0.0,0.0,0.0,1,1,0.0,nack63000
nagare365,1.382898141767164e+18,0.0,0.0,0.0,0.0,1.382898141767164e+18,0.0,0.0,0.0,1,1,0.0,nagare365
nagareboshi5432,1.4186451000542085e+18,1.0,0.0,1.0,0.0,1.4186451000542085e+18,0.0,0.0,0.0,1,1,0.0,nagareboshi5432
naokita198,1.4204194359117947e+18,0.0,0.0,0.0,0.0,1.4204194359117947e+18,0.0,0.0,0.0,1,1,0.0,naokita198
naotter06,1.3975710701573652e+18,0.0,0.0,0.0,0.0,1.3975710701573652e+18,0.0,0.0,0.0,1,1,0.0,naotter06
nareshbahrain,5.590368743249338e+18,6.0,1.0,67.0,1.0,4.883480092968563e+18,0.0,2.0885777236075274e+18,0.0,4,4,0.0,nareshbahrain
negibow3110,2.8014094022896435e+18,0.0,0.0,0.0,0.0,2.8014084290016174e+18,0.0,1.400677219362644e+18,0.0,2,2,0.0,negibow3110
neko1nenme,1.4380833990595994e+18,0.0,0.0,0.0,0.0,1.4380833990595994e+18,0.0,0.0,0.0,1,1,0.0,neko1nenme
nekohamashi,1.4137228415187313e+18,0.0,0.0,0.0,0.0,1.4137228415187313e+18,0.0,0.0,0.0,1,1,0.0,nekohamashi
nekorondoruyen,1.3633892092901663e+18,0.0,0.0,0.0,1.0,1.3633892092901663e+18,0.0,0.0,0.0,1,1,0.0,nekorondoruyen
nestressed,1.4066807313053655e+18,0.0,0.0,2.0,0.0,1.4066807313053655e+18,0.0,0.0,0.0,1,1,0.0,nestressed
netsterr,1.4091836478154547e+18,1.0,0.0,0.0,0.0,1.4091836478154547e+18,0.0,0.0,0.0,1,1,0.0,netsterr
neverlion,1.4247270414930657e+18,1.0,0.0,1.0,0.0,1.4247270414930657e+18,0.0,0.0,0.0,1,1,0.0,neverlion
newliisting,1.3866710162740142e+18,0.0,2.0,3.0,0.0,1.386671014596186e+18,0.0,1.386671014596186e+18,0.0,1,1,0.0,newliisting
newsbullsandbe1,2.8482837392608133e+18,0.0,0.0,2.0,0.0,2.8482837392608133e+18,0.0,0.0,0.0,2,2,0.0,newsbullsandbe1
nick_ihoop10,1.37737272360158e+18,0.0,0.0,0.0,0.0,1.37737272360158e+18,0.0,0.0,0.0,1,1,0.0,nick_ihoop10
nickl2154,1.3617667541842248e+18,0.0,0.0,2.0,0.0,1.3617667541842248e+18,0.0,0.0,0.0,1,1,0.0,nickl2154
niicodiez,1.412901283866964e+18,0.0,0.0,0.0,0.0,1.412901283866964e+18,0.0,0.0,0.0,1,1,0.0,niicodiez
nilray603,5.619055721038258e+18,1.0,0.0,2.0,0.0,5.619055721038258e+18,0.0,0.0,0.0,4,4,0.0,nilray603
nilshr18,1.3971849568169288e+18,0.0,0.0,0.0,0.0,1.3971849568169288e+18,0.0,0.0,0.0,1,1,0.0,nilshr18
ninjablk2014,1.3921358496685384e+18,0.0,0.0,0.0,0.0,1.3921358496685384e+18,0.0,0.0,0.0,1,1,0.0,ninjablk2014
ninjin2019,4.312821181280461e+18,0.0,0.0,7.0,0.0,4.312821181280461e+18,0.0,0.0,0.0,3,3,0.0,ninjin2019
njpw_2356,5.704906802334167e+18,0.0,1.0,17.0,0.0,5.704906802334167e+18,0.0,0.0,0.0,4,4,0.0,njpw_2356
noaki_nakagawa,1.3820483729331077e+18,0.0,0.0,4.0,0.0,1.3820483729331077e+18,0.0,0.0,0.0,1,1,0.0,noaki_nakagawa
nobullinvesting,2.722864912357294e+18,0.0,0.0,2.0,0.0,2.722864912357294e+18,0.0,0.0,0.0,2,2,0.0,nobullinvesting
nobullshytrader,1.672259189719258e+19,0.0,0.0,3.0,0.0,1.672259189719258e+19,0.0,0.0,0.0,12,12,0.0,nobullshytrader
nobykurian,1.4354067382709166e+18,0.0,0.0,2.0,0.0,1.4354067382709166e+18,0.0,0.0,0.0,1,1,0.0,nobykurian
noemotiontradi1,1.5091792653017063e+19,0.0,0.0,6.0,0.0,1.5091792653017063e+19,0.0,0.0,0.0,11,11,0.0,noemotiontradi1
nogribin,1.3623622647418962e+18,0.0,0.0,0.0,0.0,1.3623622647418962e+18,0.0,0.0,0.0,1,1,0.0,nogribin
nomadnotbad,1.3751614245073756e+18,0.0,0.0,0.0,0.0,1.3751614245073756e+18,0.0,0.0,0.0,1,1,0.0,nomadnotbad
nori_mono0903,1.4051644921875988e+18,0.0,0.0,0.0,0.0,1.4051644921875988e+18,0.0,0.0,0.0,1,1,0.0,nori_mono0903
noroktrade,2.829983002990838e+18,0.0,0.0,0.0,0.0,2.829983002990838e+18,0.0,0.0,0.0,2,2,0.0,noroktrade
noshin111,1.387039814399062e+18,0.0,0.0,1.0,0.0,1.387039814399062e+18,0.0,0.0,0.0,1,1,0.0,noshin111
ns_rei14,1.4383564700142305e+18,0.0,0.0,5.0,0.0,1.4383564700142305e+18,0.0,0.0,0.0,1,1,0.0,ns_rei14
ntekautosales,1.3950853621842616e+18,0.0,0.0,0.0,0.0,1.3950853621842616e+18,0.0,0.0,0.0,1,1,0.0,ntekautosales
nutfreak26,1.3694703508793016e+18,0.0,0.0,0.0,0.0,1.3694703508793016e+18,0.0,0.0,0.0,1,1,0.0,nutfreak26
nyantyuhaore,1.4333098129494204e+19,0.0,1.0,14.0,0.0,1.4333098129494204e+19,0.0,0.0,0.0,10,10,0.0,nyantyuhaore
oaperuchena,2.784450717793841e+18,0.0,0.0,6.0,0.0,2.784450717793841e+18,0.0,0.0,0.0,2,2,0.0,oaperuchena
ociechart,1.3700909229947617e+18,12.0,3.0,7.0,0.0,1.3700909229947617e+18,0.0,0.0,0.0,1,1,0.0,ociechart
ogKOBEWAN,2.729629627842302e+18,0.0,0.0,0.0,0.0,2.729629308718674e+18,0.0,1.3653434520079606e+18,0.0,2,2,0.0,ogKOBEWAN
ohgkg,1.3873031000300995e+18,0.0,1.0,0.0,0.0,1.3873031000300995e+18,0.0,0.0,0.0,1,1,0.0,ohgkg
ohhhhjustsaying,1.3705851937912955e+18,0.0,0.0,0.0,0.0,1.3705741474122342e+18,0.0,1.3705741474122342e+18,0.0,1,1,0.0,ohhhhjustsaying
ohochberg,1.3569469953158922e+18,0.0,1.0,5.0,0.0,1.3569469953158922e+18,0.0,0.0,0.0,1,1,0.0,ohochberg
oinvestidorgeek,1.3567497520592404e+18,0.0,0.0,0.0,0.0,1.3567497520592404e+18,0.0,0.0,0.0,1,1,0.0,oinvestidorgeek
okitsdaniel_,1.3907048208021135e+18,0.0,0.0,0.0,0.0,1.3907048208021135e+18,0.0,0.0,0.0,1,1,0.0,okitsdaniel_
okusawa_chuo,1.3876818479712584e+18,0.0,1.0,2.0,0.0,1.3876818479712584e+18,0.0,0.0,0.0,1,1,0.0,okusawa_chuo
olesitau,1.3794586596006257e+18,0.0,0.0,2.0,0.0,1.3794586596006257e+18,0.0,0.0,0.0,1,1,0.0,olesitau
oli_reiche,1.4124328555112776e+18,0.0,0.0,1.0,0.0,1.4124328555112776e+18,0.0,0.0,0.0,1,1,0.0,oli_reiche
oliverkramer,1.388862297767125e+18,0.0,0.0,0.0,0.0,1.3888493103858074e+18,0.0,1.3888493103858074e+18,0.0,1,1,0.0,oliverkramer
olivervlaskovac,1.4210609478258074e+18,0.0,0.0,3.0,0.0,1.4210609478258074e+18,0.0,0.0,0.0,1,1,0.0,olivervlaskovac
oliviakaarlsson,1.362738852625064e+18,0.0,0.0,2.0,0.0,1.3627378753690132e+18,0.0,1.3627383401608233e+18,0.0,1,1,0.0,oliviakaarlsson
omarkassamUS,1.395062641572393e+18,0.0,0.0,0.0,0.0,1.395062641572393e+18,0.0,0.0,0.0,1,1,0.0,omarkassamUS
onedegreetweets,1.3979401141190205e+18,1.0,0.0,0.0,0.0,1.3979401141190205e+18,0.0,0.0,0.0,1,1,0.0,onedegreetweets
onrckmz,4.231171349198164e+18,1.0,0.0,4.0,1.0,4.231171349198164e+18,0.0,0.0,0.0,3,3,0.0,onrckmz
option1988,1.4146940581701468e+18,1.0,0.0,0.0,0.0,1.4146829629652419e+18,0.0,1.414682962965242e+18,0.0,1,1,0.0,option1988
optionfarmers,2.871693893280891e+18,0.0,0.0,0.0,0.0,2.871693893280891e+18,0.0,0.0,0.0,2,2,0.0,optionfarmers
optionsforecast,2.7382365770143785e+18,0.0,0.0,2.0,0.0,2.7382365770143785e+18,0.0,0.0,0.0,2,2,0.0,optionsforecast
optionshunterr,3.101676480813334e+19,3.0,13.0,42.0,2.0,3.101676480813334e+19,0.0,0.0,1.0,22,22,4.545454545454546,optionshunterr
optionsmoves,7.086061168438157e+18,0.0,1.0,5.0,3.0,7.086061168438157e+18,0.0,0.0,0.0,5,5,0.0,optionsmoves
optionsvault_,1.4290376173126328e+18,0.0,1.0,1.0,0.0,1.4290376173126328e+18,0.0,0.0,0.0,1,1,0.0,optionsvault_
optionsxtress1,1.4064899666376827e+18,0.0,0.0,0.0,0.0,1.4064899666376827e+18,0.0,0.0,0.0,1,1,0.0,optionsxtress1
optioptions,8.212645200011969e+18,3.0,2.0,22.0,1.0,8.212645200011969e+18,0.0,0.0,2.0,6,6,33.33333333333333,optioptions
orix_camp,1.4112067613488865e+18,0.0,0.0,1.0,0.0,1.4112067613488865e+18,0.0,0.0,0.0,1,1,0.0,orix_camp
orkut0072,1.4366860847133204e+18,0.0,1.0,1.0,0.0,1.4366860847133204e+18,0.0,0.0,0.0,1,1,0.0,orkut0072
orodrigocruzz,1.3909366679016448e+18,1.0,0.0,1.0,0.0,1.3909366679016448e+18,0.0,0.0,0.0,1,1,0.0,orodrigocruzz
orsoetoro1,1.3566554618528727e+18,0.0,0.0,0.0,0.0,1.3566554618528727e+18,0.0,0.0,0.0,1,1,0.0,orsoetoro1
outlitcreations,1.3789446856836055e+18,0.0,0.0,0.0,0.0,1.3789446856836055e+18,0.0,0.0,0.0,1,1,0.0,outlitcreations
owenbigland,1.3849903271869358e+18,2.0,0.0,6.0,0.0,1.3849903271869358e+18,0.0,0.0,0.0,1,1,0.0,owenbigland
owenpatr,2.865041994989617e+18,0.0,0.0,1.0,0.0,2.865041994989617e+18,0.0,0.0,0.0,2,2,0.0,owenpatr
p3rfact,1.3578625839995453e+18,0.0,0.0,0.0,0.0,1.3578625839995453e+18,0.0,0.0,0.0,1,1,0.0,p3rfact
p_mate__,4.2157258763329987e+18,0.0,0.0,0.0,0.0,4.2157258763329987e+18,0.0,0.0,0.0,3,3,0.0,p_mate__
p_otherthings,1.4352995653016822e+18,0.0,0.0,0.0,0.0,1.4352995653016822e+18,0.0,0.0,0.0,1,1,0.0,p_otherthings
pallian,1.3845636054634414e+18,0.0,0.0,2.0,0.0,1.3845636054634414e+18,0.0,0.0,0.0,1,1,0.0,pallian
panta_beikabu,1.4179325428632863e+18,0.0,0.0,1.0,0.0,1.4179325428632863e+18,0.0,0.0,0.0,1,1,0.0,panta_beikabu
paolopasquale,1.3877018235328512e+18,0.0,0.0,0.0,0.0,1.3877018235328512e+18,0.0,0.0,0.0,1,1,0.0,paolopasquale
paris_7474,2.8121788609814774e+18,0.0,0.0,1.0,0.0,2.8121788609814774e+18,0.0,0.0,0.0,2,2,0.0,paris_7474
parthvparikh,1.3829499454942945e+18,0.0,0.0,0.0,0.0,1.3829499454942945e+18,0.0,0.0,0.0,1,1,0.0,parthvparikh
pascalbauche,2.786038202395054e+18,0.0,0.0,2.0,0.0,2.786038202395054e+18,0.0,0.0,0.0,2,2,0.0,pascalbauche
patanlog,1.3875140748590694e+18,0.0,0.0,8.0,0.0,1.3875140748590694e+18,0.0,0.0,0.0,1,1,0.0,patanlog
patricejcasimir,1.413124269509423e+18,0.0,0.0,1.0,0.0,1.413124269509423e+18,0.0,0.0,0.0,1,1,0.0,patricejcasimir
pattie_jabbaz,9.620095618206764e+19,46.0,62.0,584.0,3.0,9.62009000851728e+19,0.0,1.5528803463604253e+19,8.0,68,68,11.76470588235294,pattie_jabbaz
patvanhoof,1.4244422031040266e+18,0.0,0.0,3.0,0.0,1.424434868474241e+18,0.0,1.4244348726727885e+18,0.0,1,1,0.0,patvanhoof
paul41693075,1.3723584879724585e+18,0.0,0.0,0.0,0.0,1.3723584879724585e+18,0.0,0.0,0.0,1,1,0.0,paul41693075
paul_k91,1.4357114347391427e+18,0.0,0.0,0.0,0.0,1.4357114347391427e+18,0.0,0.0,0.0,1,1,0.0,paul_k91
paulgknox,1.401199651655721e+18,0.0,0.0,0.0,0.0,1.4008043886886134e+18,0.0,1.4008043886886134e+18,0.0,1,1,0.0,paulgknox
pawelko49,1.3733325878596157e+18,0.0,0.0,1.0,0.0,1.3733325878596157e+18,0.0,0.0,0.0,1,1,0.0,pawelko49
pbmech,1.412583882843558e+18,0.0,0.0,0.0,0.0,1.4123830733589258e+18,0.0,1.4123830733589258e+18,0.0,1,1,0.0,pbmech
pdeeps2000,1.3588549091778437e+18,0.0,2.0,0.0,0.0,1.3588549091778437e+18,0.0,0.0,0.0,1,1,0.0,pdeeps2000
pecuniaprog,1.4272757790339973e+18,0.0,0.0,1.0,1.0,1.4272757790339973e+18,0.0,0.0,0.0,1,1,0.0,pecuniaprog
pedro_tradez,1.3932440801848402e+18,0.0,0.0,3.0,0.0,1.3932440801848402e+18,0.0,0.0,0.0,1,1,0.0,pedro_tradez
peki888,1.4136421823223153e+18,0.0,0.0,0.0,0.0,1.4136421823223153e+18,0.0,0.0,0.0,1,1,0.0,peki888
pelljwhite,1.3776643792194929e+18,0.0,0.0,1.0,0.0,1.3776009653150228e+18,0.0,1.3776009653150228e+18,0.0,1,1,0.0,pelljwhite
pelosi_nanci,1.3606446327999242e+18,0.0,1.0,0.0,0.0,1.3606446327999242e+18,0.0,0.0,0.0,1,1,0.0,pelosi_nanci
peroriano,1.3600080337875476e+18,0.0,1.0,0.0,0.0,1.3600080337875476e+18,0.0,0.0,0.0,1,1,0.0,peroriano
petersinguili,2.7300936013522944e+18,2.0,4.0,15.0,0.0,2.280792798211371e+18,0.0,1.3636598489533932e+18,0.0,2,2,0.0,petersinguili
pg1937,2.7384757409178296e+18,0.0,0.0,0.0,0.0,2.7384757409178296e+18,0.0,0.0,0.0,2,2,0.0,pg1937
pharmdent,2.8455512273674813e+18,0.0,0.0,0.0,0.0,2.8455512273674813e+18,0.0,0.0,0.0,2,2,0.0,pharmdent
philipcarl3,1.3583937436409405e+18,0.0,0.0,5.0,0.0,1.3583937436409405e+18,0.0,0.0,1.0,1,1,100.0,philipcarl3
phillynode,1.437610630190715e+18,0.0,0.0,0.0,0.0,1.437610630190715e+18,0.0,0.0,0.0,1,1,0.0,phillynode
philtrades4,1.3976409884835922e+18,0.0,0.0,1.0,0.0,1.3976409884835922e+18,0.0,0.0,0.0,1,1,0.0,philtrades4
phkeane,1.388449560922579e+18,0.0,0.0,0.0,0.0,1.388449560922579e+18,0.0,0.0,0.0,1,1,0.0,phkeane
piapax1,1.415501543730819e+18,1.0,0.0,3.0,0.0,1.4155001170760622e+18,0.0,1.4155001170760622e+18,0.0,1,1,0.0,piapax1
pickme7777777,1.3773378693085962e+18,0.0,0.0,0.0,0.0,1.3773048399490662e+18,0.0,1.3773377136621732e+18,0.0,1,1,0.0,pickme7777777
piggyinsky,2.789098141996753e+18,2.0,1.0,1.0,0.0,2.7890652198057e+18,0.0,1.4107579352448696e+18,0.0,2,2,0.0,piggyinsky
pivotinvestor,1.419048855031763e+18,0.0,0.0,0.0,0.0,1.419048855031763e+18,0.0,0.0,0.0,1,1,0.0,pivotinvestor
piyasayadair,1.3791785908357243e+18,0.0,3.0,3.0,0.0,1.3791785908357243e+18,0.0,0.0,0.0,1,1,0.0,piyasayadair
plantedsouldeep,1.4377748422422118e+18,0.0,0.0,0.0,0.0,1.4377748422422118e+18,0.0,0.0,0.0,1,1,0.0,plantedsouldeep
plumpodcast,2.7150226058263183e+18,0.0,1.0,2.0,0.0,2.7150226058263183e+18,0.0,0.0,0.0,2,2,0.0,plumpodcast
pochi_invester,2.8232812901251727e+18,1.0,0.0,2.0,0.0,2.8232812901251727e+18,0.0,0.0,0.0,2,2,0.0,pochi_invester
podperson,1.4084485623801692e+18,1.0,0.0,0.0,0.0,1.4084485623801692e+18,0.0,0.0,0.0,1,1,0.0,podperson
poggylicious,1.3773937343006147e+18,0.0,0.0,0.0,0.0,1.3773048399490662e+18,0.0,1.3773048399490662e+18,0.0,1,1,0.0,poggylicious
pop_ey_ch,2.4995402708308967e+19,15.0,8.0,156.0,9.0,2.499540230357122e+19,0.0,1.4076236570279526e+18,1.0,18,18,5.555555555555555,pop_ey_ch
popowadim,2.818915667215835e+18,0.0,0.0,3.0,1.0,2.818915667215835e+18,0.0,0.0,0.0,2,2,0.0,popowadim
positivetry0315,2.78644668447871e+18,1.0,0.0,18.0,0.0,2.7864461055262966e+18,0.0,1.3663201422887117e+18,0.0,2,2,0.0,positivetry0315
poyopoyon29,1.4272639128528732e+18,0.0,0.0,2.0,0.0,1.4272639128528732e+18,0.0,0.0,0.0,1,1,0.0,poyopoyon29
pq_z,1.421135842689659e+18,0.0,0.0,0.0,0.0,1.421135842689659e+18,0.0,0.0,0.0,1,1,0.0,pq_z
pqhHEeTChsFRrYk,1.3863489309638124e+18,0.0,0.0,0.0,0.0,1.3863489309638124e+18,0.0,0.0,0.0,1,1,0.0,pqhHEeTChsFRrYk
prabhu_ram,1.6997010837916848e+19,2.0,2.0,13.0,0.0,1.6997010830396543e+19,0.0,2.840533077668258e+18,1.0,12,12,8.333333333333332,prabhu_ram
pradeepborabora,5.714077658092548e+18,0.0,0.0,0.0,0.0,5.71383640892384e+18,0.0,1.4280952368493732e+18,0.0,4,4,0.0,pradeepborabora
prasoona07,1.435570699112829e+18,0.0,0.0,1.0,0.0,1.435570699112829e+18,0.0,0.0,0.0,1,1,0.0,prasoona07
prayurwrong,1.4225545582623007e+18,0.0,0.0,0.0,0.0,1.4225545582623007e+18,0.0,0.0,0.0,1,1,0.0,prayurwrong
princearies_,1.3773986841118925e+18,0.0,0.0,1.0,0.0,1.3773048399490662e+18,0.0,1.3773048399490662e+18,0.0,1,1,0.0,princearies_
priyankmistry12,1.4378466479758418e+18,0.0,0.0,0.0,0.0,1.4378466479758418e+18,0.0,0.0,0.0,1,1,0.0,priyankmistry12
prmammax02,1.378007453753766e+18,1.0,0.0,1.0,1.0,1.3773048399490662e+18,0.0,1.3773048399490662e+18,0.0,1,1,0.0,prmammax02
proactive_NA,2.237496488780024e+19,0.0,8.0,6.0,2.0,2.237496488780024e+19,0.0,0.0,1.0,16,16,6.25,proactive_NA
proactive_UK,9.934365297578258e+18,1.0,3.0,1.0,0.0,9.934365297578258e+18,0.0,0.0,0.0,7,7,0.0,proactive_UK
profit_pursuit,1.3827737760064061e+18,1.0,0.0,2.0,0.0,1.3827737760064061e+18,0.0,0.0,0.0,1,1,0.0,profit_pursuit
prosignals_fx,2.8590604852161823e+18,0.0,0.0,0.0,0.0,2.8590604852161823e+18,0.0,0.0,0.0,2,2,0.0,prosignals_fx
prosperusasia,2.7605709061930885e+18,0.0,0.0,0.0,0.0,2.7605709061930885e+18,0.0,0.0,0.0,2,2,0.0,prosperusasia
pterminales,4.1953708262936576e+18,2.0,3.0,7.0,0.0,4.1909260622153155e+18,0.0,1.412413444595368e+18,1.0,3,3,33.33333333333333,pterminales
ptiburon,1.4375065282992701e+18,1.0,0.0,5.0,1.0,1.4375065282992701e+18,0.0,0.0,0.0,1,1,0.0,ptiburon
pucho611,1.4229729154404925e+18,0.0,0.0,0.0,0.0,1.4229729154404925e+18,0.0,0.0,0.0,1,1,0.0,pucho611
punkcap,1.3642211372159713e+18,0.0,0.0,0.0,0.0,1.3642211372159713e+18,0.0,0.0,0.0,1,1,0.0,punkcap
pushkarev_mgn,1.863353513054139e+19,0.0,0.0,0.0,0.0,1.863353513054139e+19,0.0,0.0,0.0,13,13,0.0,pushkarev_mgn
pyramatrixtrade,1.3689219473592115e+18,0.0,0.0,18.0,0.0,1.3689219473592115e+18,0.0,0.0,0.0,1,1,0.0,pyramatrixtrade
qVEA3MyQOeFEDep,4.1713356118498755e+18,1.0,0.0,0.0,0.0,4.1713356118498755e+18,0.0,0.0,0.0,3,3,0.0,qVEA3MyQOeFEDep
qtMoanW3LIiOhBP,1.3810189272752865e+18,0.0,0.0,3.0,0.0,1.3810189272752865e+18,0.0,0.0,0.0,1,1,0.0,qtMoanW3LIiOhBP
quaziz,1.3737989826532024e+18,0.0,0.0,0.0,0.0,1.3736737443260908e+18,0.0,1.3736737443260908e+18,0.0,1,1,0.0,quaziz
quechannel3,1.4151075908878623e+18,0.0,0.0,0.0,0.0,1.4151075908878623e+18,0.0,0.0,0.0,1,1,0.0,quechannel3
quicktradesbs,8.344244938888315e+18,0.0,0.0,15.0,2.0,8.344244938888315e+18,0.0,0.0,1.0,6,6,16.666666666666664,quicktradesbs
r3tk_500,1.3973067375232614e+18,0.0,0.0,0.0,0.0,1.3973067375232614e+18,0.0,0.0,0.0,1,1,0.0,r3tk_500
radek0128,1.391809198682411e+18,0.0,0.0,0.0,0.0,1.391809198682411e+18,0.0,0.0,0.0,1,1,0.0,radek0128
raftofwater,4.1707907327783404e+18,0.0,0.0,0.0,0.0,4.1625244897096745e+18,0.0,2.7731858044754985e+18,0.0,3,3,0.0,raftofwater
rahuln2003,1.4289482487780106e+18,0.0,0.0,0.0,0.0,1.4289482487780106e+18,0.0,0.0,0.0,1,1,0.0,rahuln2003
ramanujanmv,1.3821561971475128e+18,0.0,0.0,0.0,0.0,1.3821561971475128e+18,0.0,0.0,0.0,1,1,0.0,ramanujanmv
ramiajjuri,1.3827126272524534e+18,1.0,0.0,0.0,0.0,1.3827126272524534e+18,0.0,0.0,1.0,1,1,100.0,ramiajjuri
ramiroherrerajr,1.4044985125622497e+18,0.0,0.0,1.0,0.0,1.4044985125622497e+18,0.0,0.0,0.0,1,1,0.0,ramiroherrerajr
ramundo06,1.3691272509988004e+18,0.0,0.0,0.0,0.0,1.3691209237360271e+18,0.0,1.3691209237360271e+18,1.0,1,1,100.0,ramundo06
rao_hacker_one,1.359191281776296e+18,0.0,0.0,1.0,0.0,1.359191281776296e+18,0.0,0.0,0.0,1,1,0.0,rao_hacker_one
rapsijoittaja,1.3568587272703508e+18,0.0,0.0,1.0,0.0,1.3568587272703508e+18,0.0,0.0,0.0,1,1,0.0,rapsijoittaja
ratgebergeld,2.7946778384240804e+18,0.0,0.0,1.0,0.0,2.7946778384240804e+18,0.0,0.0,0.0,2,2,0.0,ratgebergeld
raz037,1.399713796264956e+18,0.0,0.0,0.0,0.0,1.3162514925301637e+18,0.0,1.3162514925301637e+18,0.0,1,1,0.0,raz037
raz_fredrich,2.7623905213196165e+18,0.0,0.0,1.0,0.0,2.7623905213196165e+18,0.0,0.0,0.0,2,2,0.0,raz_fredrich
realJakeKuehl,1.4342642749525443e+18,0.0,0.0,1.0,0.0,1.4342642749525443e+18,0.0,0.0,0.0,1,1,0.0,realJakeKuehl
realMeetKevin,1.379595971277906e+18,27.0,34.0,564.0,4.0,1.379595971277906e+18,0.0,0.0,0.0,1,1,0.0,realMeetKevin
realPKTO,5.469826580288397e+18,0.0,0.0,0.0,0.0,5.469826580288397e+18,0.0,0.0,0.0,4,4,0.0,realPKTO
realStreetBob,1.3592002088323318e+18,0.0,1.0,0.0,0.0,1.3592002088323318e+18,0.0,0.0,0.0,1,1,0.0,realStreetBob
real_ZLParker,1.3563871349161943e+18,3.0,0.0,4.0,1.0,1.3563871349161943e+18,0.0,0.0,0.0,1,1,0.0,real_ZLParker
real_kkhvan,1.4244002340383662e+18,0.0,0.0,1.0,0.0,1.4244002340383662e+18,0.0,0.0,0.0,1,1,0.0,real_kkhvan
realcamrob1,1.357104902552621e+18,0.0,0.0,0.0,0.0,1.357104902552621e+18,0.0,0.0,0.0,1,1,0.0,realcamrob1
realcsaunders,1.3860860324418888e+18,0.0,0.0,1.0,0.0,1.3860860324418888e+18,0.0,0.0,0.0,1,1,0.0,realcsaunders
realkofikor,6.921487665408373e+18,0.0,0.0,2.0,0.0,6.921487665408373e+18,0.0,0.0,0.0,5,5,0.0,realkofikor
realunsweetend,1.4208408111016632e+18,0.0,1.0,1.0,0.0,1.4208408111016632e+18,0.0,0.0,0.0,1,1,0.0,realunsweetend
rebysandra,1.3790716987423048e+18,0.0,0.0,1.0,0.0,1.3773048399490662e+18,0.0,1.3773097973731123e+18,0.0,1,1,0.0,rebysandra
recaptrader,1.3973661456552735e+19,2.0,1.0,6.0,0.0,1.3973661456552735e+19,0.0,0.0,0.0,10,10,0.0,recaptrader
redixhumayun,1.4207064774722478e+18,0.0,0.0,1.0,0.0,1.4207064774722478e+18,0.0,0.0,0.0,1,1,0.0,redixhumayun
redknighttrader,1.3675563899802747e+18,0.0,0.0,0.0,0.0,1.3675563899802747e+18,0.0,0.0,1.0,1,1,100.0,redknighttrader
redwoodnorth,2.8115298480121733e+18,0.0,1.0,0.0,0.0,2.8115298480121733e+18,0.0,0.0,0.0,2,2,0.0,redwoodnorth
renejra,1.388560509839061e+18,0.0,0.0,0.0,0.0,1.388560509839061e+18,0.0,0.0,0.0,1,1,0.0,renejra
renjithr2081,1.4309454973642383e+18,0.0,0.0,0.0,0.0,1.4309454973642383e+18,0.0,0.0,1.0,1,1,100.0,renjithr2081
reperfiled2,1.3638226524823265e+18,0.0,0.0,0.0,0.0,1.3638226524823265e+18,0.0,0.0,1.0,1,1,100.0,reperfiled2
rerereiwa,1.3943260291712369e+18,0.0,0.0,2.0,0.0,1.3943260291712369e+18,0.0,0.0,0.0,1,1,0.0,rerereiwa
return_io,1.431621022717866e+18,0.0,0.0,1.0,0.0,1.431429402907267e+18,0.0,1.431604853344723e+18,0.0,1,1,0.0,return_io
rfwjimmy,1.3589953399870628e+18,1.0,0.0,2.0,0.0,1.3589953399870628e+18,0.0,0.0,0.0,1,1,0.0,rfwjimmy
rhomboid1MF,2.8018552350996726e+18,1.0,1.0,4.0,0.0,2.801849620302258e+18,0.0,1.3875150270292173e+18,0.0,2,2,0.0,rhomboid1MF
rhoughta,1.3664361277590938e+18,0.0,0.0,1.0,0.0,1.3664361277590938e+18,0.0,0.0,0.0,1,1,0.0,rhoughta
